order_id;product_id;add_to_cart_order;reordered
1614365;31422;1.0;0
1874189;37646;14.0;1
2021110;15752;33.0;0
2635703;45188;3.0;1
704966;17878;15.0;1
474853;25659;6.0;0
700428;24852;1.0;1
1245534;26346;5.0;1
774851;48679;18.0;0
2034479;10574;3.0;0
2343691;15290;7.0;0
1635884;36807;2.0;1
3093980;48679;7.0;0
2176681;8069;10.0;1
1217549;2450;3.0;1
3138848;48523;2.0;0
2790133;8670;7.0;0
1703217;17592;4.0;0
1990214;44156;2.0;0
1256129;5450;15.0;1
1186005;44632;16.0;1
1142757;21903;11.0;1
3155883;21513;9.0;1
1731086;21174;5.0;1
2461418;44604;5.0;1
1540648;49383;15.0;1
2782208;28289;8.0;0
1513797;13176;1.0;1
2381831;42693;7.0;0
505566;22935;1.0;1
643980;1485;11.0;0
2499959;12276;8.0;1
1654882;38777;15.0;1
658558;23537;28.0;0
2558314;4421;6.0;0
1054657;46802;26.0;0
1016600;1446;2.0;1
3300448;10644;5.0;1
2481599;22035;1.0;1
2124751;11520;1.0;1
519272;4102;9.0;1
1471399;37608;24.0;1
2189900;1534;2.0;0
1356498;42265;10.0;0
1717820;10258;10.0;1
3045781;9387;19.0;0
91351;26209;2.0;1
2470473;37158;3.0;1
1823008;27845;9.0;1
1275917;29980;10.0;0
1206941;20995;6.0;1
328078;36865;25.0;1
126003;18961;17.0;0
3241582;49683;1.0;1
1825208;12585;29.0;0
518166;40342;2.0;0
2764912;20995;2.0;0
806524;14947;8.0;1
934721;13176;1.0;1
1956053;39180;3.0;1
3347476;17021;7.0;0
2621743;33172;10.0;0
2835445;23801;17.0;1
1879563;26283;9.0;0
721335;31553;9.0;1
911678;7358;17.0;0
102297;39275;5.0;0
2702156;42828;12.0;1
1282204;1824;6.0;1
1579883;24184;7.0;1
1538382;27336;24.0;0
1700953;28427;3.0;1
2013879;21137;4.0;1
1766962;8204;23.0;0
1199806;19005;5.0;0
2221216;28985;15.0;1
1753219;45662;14.0;1
3057966;46900;6.0;0
12970;29;9.0;0
361698;24852;15.0;1
1394611;5158;19.0;1
1959773;18670;2.0;1
557898;20842;2.0;1
2914575;4210;15.0;0
459380;27156;14.0;1
2854956;14992;1.0;1
3025983;37646;14.0;1
3235679;25832;2.0;1
3388431;7963;2.0;1
865950;7909;5.0;1
1362552;781;11.0;0
3308619;39430;15.0;0
2291150;28204;15.0;1
1863318;27966;24.0;1
1702202;47780;4.0;0
698449;13702;6.0;1
2497495;16797;4.0;1
100968;3298;1.0;1
21984;22827;7.0;0
548868;28918;6.0;0
602347;34050;10.0;1
2971028;27521;2.0;1
293868;15824;4.0;0
2714012;15649;9.0;1
1814111;32141;13.0;0
1815627;27098;16.0;0
2410858;14594;4.0;0
2327751;11786;10.0;0
2028708;17714;5.0;0
726332;44548;18.0;1
3269578;17316;1.0;1
2575767;45495;3.0;0
124011;39928;3.0;0
88911;37119;8.0;1
701939;27086;11.0;1
3088741;8193;7.0;1
1716727;35221;5.0;0
1163554;39947;4.0;1
1940380;49683;6.0;1
885704;32943;3.0;0
3185069;8048;5.0;0
3220930;4410;3.0;1
745299;18296;1.0;1
459613;25949;1.0;1
3022300;13176;1.0;1
2804580;35199;3.0;1
2824727;41699;6.0;1
1166206;31215;11.0;1
1284591;44632;3.0;1
976339;32478;16.0;1
75562;12016;2.0;1
2477409;11520;3.0;1
991016;2966;1.0;1
904677;23734;2.0;1
3346382;36082;4.0;1
1641559;17518;11.0;0
2694403;2825;17.0;1
1131901;15999;1.0;1
2284183;7631;7.0;1
3395543;2903;9.0;0
1851290;16553;4.0;1
677255;8034;3.0;1
1166343;35199;11.0;0
1587003;10005;10.0;1
2858118;24838;5.0;1
2471842;3152;3.0;0
2020781;35617;4.0;0
636627;21376;5.0;0
921865;44368;6.0;0
2105370;42736;5.0;1
2861402;45954;16.0;0
1075899;27845;8.0;1
2056107;5422;19.0;1
1276762;44643;3.0;0
1126152;28986;14.0;0
1507742;25767;22.0;1
1853669;28465;4.0;0
2298641;15693;4.0;1
1958397;3952;9.0;1
1440197;18367;5.0;1
383217;13176;1.0;0
684598;45999;13.0;0
3022557;22935;4.0;1
2223790;20114;2.0;1
3324655;24964;15.0;1
782870;47209;12.0;1
2685805;42701;2.0;1
3019768;5479;31.0;1
46269;2344;8.0;0
65801;42828;6.0;0
1015058;45633;6.0;0
1953836;24701;21.0;0
952829;4920;4.0;1
2709881;31553;12.0;0
739941;2272;1.0;0
1294784;35108;8.0;0
2523291;46667;4.0;1
1462963;38928;2.0;0
1562407;25199;5.0;1
66413;6187;3.0;1
3278176;24489;4.0;0
719375;38647;2.0;1
1337131;36253;6.0;0
1476311;9020;12.0;1
1792823;18212;7.0;1
2774095;39812;9.0;0
2948121;26131;6.0;1
3364979;44138;7.0;1
1926853;19660;1.0;1
2789840;16953;10.0;1
1451781;45906;9.0;0
60301;5876;8.0;0
1298784;41290;21.0;0
1170436;9339;3.0;0
3048488;49235;1.0;1
2767764;32579;5.0;1
1586659;8910;4.0;0
1774452;22935;20.0;0
2584522;10605;11.0;0
347902;37687;15.0;1
1548729;21903;14.0;1
2451443;22359;4.0;1
1887826;29755;8.0;0
1418928;32463;15.0;1
1288439;7751;10.0;0
694442;5550;5.0;1
556721;47626;15.0;1
2431156;40180;12.0;1
3133705;28577;2.0;0
1462055;49474;6.0;0
964171;32360;11.0;0
2506038;31338;10.0;1
1743218;30391;18.0;0
552613;24838;2.0;1
190036;47802;34.0;0
2187101;17794;4.0;1
952487;32734;12.0;1
1416416;40604;14.0;0
2997974;25861;9.0;0
2190262;16953;4.0;0
157601;17008;7.0;0
1286788;6025;21.0;0
2735939;4736;31.0;0
2798974;10193;6.0;1
2532836;35725;3.0;0
1026327;31506;3.0;1
367633;6288;12.0;0
1625729;6066;4.0;1
617978;27845;1.0;1
1417949;41290;3.0;1
3367253;14104;17.0;0
655210;29941;1.0;1
1975299;28767;3.0;1
3052579;28842;22.0;0
146177;12254;2.0;0
184357;8861;13.0;0
3198765;30057;2.0;1
870289;45437;21.0;0
832242;42768;13.0;0
2655406;14295;5.0;0
1691464;22922;1.0;0
113601;45;6.0;1
2620368;41540;4.0;1
1162109;16619;4.0;1
2688512;24964;2.0;1
2868914;2164;1.0;0
460540;45123;5.0;1
2182499;34530;6.0;1
174611;41290;6.0;0
615841;45957;1.0;1
2096099;22952;18.0;0
117695;4210;18.0;1
544771;24952;4.0;0
2998481;45296;1.0;1
1918082;9482;2.0;0
3300491;40709;4.0;0
271317;39430;7.0;0
2870937;27599;5.0;1
1595916;43295;1.0;1
103156;21938;6.0;1
1697853;38827;8.0;1
1548635;45633;11.0;1
1783086;12671;6.0;0
862406;40332;5.0;1
2476200;8324;10.0;1
33416;24852;5.0;1
1259910;16797;7.0;1
1228942;44632;2.0;1
3277544;27086;13.0;0
2328065;24852;1.0;1
3378745;47977;8.0;1
1989097;13176;21.0;1
937192;46720;20.0;1
2205367;11068;1.0;1
1319922;31553;2.0;1
1969481;47888;6.0;1
1981297;17027;16.0;0
1121251;25706;2.0;1
979568;18079;6.0;0
676764;44786;2.0;0
2877019;27676;12.0;0
873561;9387;2.0;1
857826;12312;4.0;0
1088948;37508;1.0;0
1265781;26442;42.0;1
2245645;35921;1.0;1
2554747;47766;9.0;1
1543227;49683;4.0;1
3026040;28226;2.0;1
327461;366;1.0;0
478284;39180;5.0;1
2863371;196;1.0;1
1654448;16290;19.0;1
2715345;15028;31.0;0
89758;26348;11.0;0
1228532;40233;11.0;1
520135;13732;22.0;0
2293588;32478;4.0;1
1171760;34262;3.0;1
3236793;47766;4.0;1
1960192;14650;3.0;0
1134803;3676;11.0;0
307040;2378;4.0;1
1738921;8518;10.0;0
441473;46990;9.0;1
1344819;15740;16.0;0
2156594;22035;3.0;1
115633;32433;5.0;1
1784180;44961;14.0;1
3252229;4792;5.0;1
2625444;39921;1.0;1
2296806;6740;39.0;1
223470;27845;1.0;1
389993;18918;21.0;1
2559334;8174;2.0;0
1015058;36537;23.0;0
524374;46280;12.0;0
59725;39013;3.0;0
2016126;16797;18.0;0
3282523;6473;8.0;0
70869;48720;2.0;1
1167943;11891;15.0;1
2505162;8228;19.0;0
3045876;28377;17.0;0
3361083;44514;4.0;0
3353522;30591;3.0;1
299461;21506;5.0;0
2813455;49544;3.0;1
565384;19505;13.0;1
1382207;42768;5.0;0
1996315;26209;8.0;0
756322;42858;3.0;0
1407872;4920;10.0;1
1537865;8615;2.0;0
3162763;15150;12.0;0
1911380;44943;3.0;1
243675;36386;4.0;0
1316073;42620;13.0;1
2183114;4163;10.0;1
303984;35166;14.0;0
1563314;13629;33.0;0
3061626;10054;3.0;0
330443;40469;6.0;1
773232;19049;15.0;0
241831;4960;7.0;0
1296072;43693;4.0;0
254435;41544;6.0;0
3219481;4656;10.0;0
718376;12455;12.0;0
2162344;10441;2.0;1
429993;38106;4.0;0
1101010;39121;4.0;0
879900;196;8.0;1
2115665;14744;9.0;0
2111257;4658;7.0;1
2756919;33845;8.0;1
1094040;48665;36.0;1
1879795;47209;17.0;1
1820477;47766;2.0;1
75817;6184;7.0;1
714719;34050;5.0;1
1431425;25824;10.0;1
1646126;17579;5.0;0
2054502;8012;17.0;0
1583335;34013;20.0;0
1585904;27705;20.0;0
371269;6468;10.0;1
926819;32734;3.0;0
2638290;22395;2.0;0
32116;14650;10.0;1
2216976;33407;18.0;1
1670515;20118;9.0;0
741104;23291;6.0;1
2867811;5077;12.0;0
360101;14133;13.0;0
2559633;26252;3.0;1
289089;35473;6.0;0
3210969;42443;4.0;1
3226130;25823;24.0;0
724718;13176;2.0;1
1098014;39475;3.0;1
966801;27778;5.0;0
2278020;46595;12.0;0
1021778;22381;13.0;0
3066819;141;6.0;0
115146;35004;1.0;0
2216600;21162;1.0;0
2131048;28931;16.0;1
515102;11520;1.0;1
3336607;17530;4.0;1
1053165;47380;8.0;0
3265085;30233;5.0;1
3078581;21903;16.0;0
368386;35914;2.0;1
3336342;44278;2.0;1
3270412;46820;5.0;1
1539984;8174;2.0;1
1538374;43768;4.0;1
1820664;35132;2.0;1
1785392;27845;2.0;1
224315;12545;2.0;1
2346433;17484;4.0;1
3299927;40604;12.0;0
3220175;1583;12.0;0
1042171;17794;6.0;0
2379715;18465;11.0;1
1590937;1831;1.0;1
2796836;32523;8.0;1
58147;25782;3.0;0
2742402;43086;9.0;0
954307;15333;14.0;0
365139;11009;16.0;1
769794;19057;23.0;1
1514353;32478;1.0;1
574630;40087;5.0;0
2083417;23645;22.0;0
2314862;8087;4.0;1
1543146;28622;10.0;1
1250648;19893;5.0;1
2919694;48747;5.0;1
476652;35147;4.0;0
1000436;12144;9.0;1
2629701;26242;7.0;1
1666532;21903;9.0;0
1787618;26119;9.0;1
1148771;8174;16.0;1
2277397;15613;5.0;1
3413212;5652;21.0;1
2927068;26209;14.0;1
1824572;9837;9.0;0
1263864;14761;19.0;0
1938933;9210;9.0;1
3364769;9839;2.0;1
1004383;13819;5.0;0
757245;24852;5.0;1
1625397;21903;11.0;0
2120306;10807;3.0;1
3306542;39973;3.0;0
126544;9076;6.0;1
1557834;49235;4.0;1
361923;5646;4.0;0
991244;18660;15.0;0
1112846;28985;3.0;1
1178909;4576;1.0;0
716945;28204;12.0;1
2278821;4656;15.0;1
1675036;12115;25.0;0
2788713;8627;7.0;1
815263;18811;19.0;0
1501352;14477;9.0;0
240614;24852;3.0;1
466060;49192;5.0;1
44990;4210;1.0;1
964669;11818;9.0;1
1496392;4605;5.0;1
2504062;13252;3.0;0
1202953;13733;3.0;1
29276;19938;5.0;0
2128084;16965;11.0;0
83060;19660;5.0;1
1786521;14678;10.0;1
1687277;1463;1.0;0
2667307;40376;9.0;0
482946;9953;12.0;1
28905;30742;26.0;0
876957;37022;1.0;1
2339344;24084;1.0;0
116395;49235;6.0;1
1204644;42585;3.0;1
2406038;47087;6.0;0
2494579;21903;3.0;1
1350949;25879;1.0;0
290886;41970;2.0;0
1283288;42768;13.0;1
737265;22935;14.0;0
3075734;29987;15.0;0
1517251;27104;1.0;1
362396;22035;2.0;1
2438824;8277;14.0;1
2585121;15284;5.0;0
2614088;35473;6.0;0
1369218;36431;2.0;1
1482388;46666;5.0;1
3088488;36554;11.0;1
988497;40120;16.0;0
968573;47766;10.0;1
51882;14267;7.0;0
342891;43662;14.0;1
2695150;6336;1.0;1
2666925;10749;8.0;0
707143;33827;5.0;1
1846104;7014;13.0;0
794125;13176;1.0;1
79989;43961;6.0;1
958617;14852;5.0;0
3366663;6184;1.0;1
1546934;49273;36.0;1
2185331;36792;4.0;1
1679328;27966;2.0;0
2133350;5485;2.0;0
3396045;22035;9.0;1
2979023;10957;8.0;0
1923702;49374;1.0;1
1165511;30103;13.0;0
160826;38739;6.0;0
2489236;8424;2.0;1
3352535;47029;16.0;0
2303664;6669;8.0;1
3127402;42736;4.0;1
255985;23959;6.0;1
1447297;11777;5.0;0
1677835;15683;10.0;1
1337087;18583;20.0;1
1250269;8467;14.0;0
1231784;47944;4.0;1
1058502;46667;27.0;0
3084443;11068;14.0;1
2766259;28985;8.0;1
377871;25890;3.0;0
1954306;4776;7.0;0
1585980;31717;14.0;1
1961958;7969;9.0;1
3412517;30623;2.0;0
1385038;12606;1.0;1
2693086;29900;6.0;1
2698419;25138;1.0;1
2902048;15290;4.0;1
2118962;27933;7.0;0
3170080;4927;7.0;0
308259;43768;26.0;1
1474838;42318;6.0;0
2747760;18926;3.0;1
3395679;37158;2.0;1
2754509;24964;11.0;1
960524;2732;22.0;0
481667;42202;13.0;0
1350521;33909;1.0;0
2475105;3274;7.0;1
1061827;1354;25.0;1
1685308;27881;8.0;0
691276;24333;16.0;0
2384471;32684;5.0;0
215565;12955;35.0;0
2543310;9162;3.0;0
722884;21137;6.0;1
3111136;28278;11.0;0
3106741;34;3.0;1
1594195;26629;5.0;1
2877806;27344;30.0;1
608622;13176;3.0;1
606817;24954;3.0;1
390554;26209;6.0;1
180920;13451;4.0;0
639594;16185;24.0;1
2270444;38689;6.0;0
1718570;16882;14.0;1
542141;20323;6.0;0
699668;9550;16.0;1
1963011;22054;6.0;0
2353060;42445;4.0;1
1412479;13984;9.0;1
372517;25190;3.0;1
1592733;22128;3.0;1
178032;8277;3.0;0
2982322;22476;25.0;0
2061851;10957;1.0;1
1060390;38226;2.0;0
3301145;13679;4.0;1
1383204;17706;7.0;0
56817;48104;1.0;0
1931866;42585;1.0;1
2658056;1999;5.0;1
986335;4656;3.0;1
92065;24964;5.0;1
531635;13733;14.0;0
3179570;35887;18.0;1
1481049;8424;4.0;0
159296;1600;1.0;0
1328416;3265;13.0;1
2194848;34350;5.0;0
2238086;21137;4.0;1
1585300;13176;3.0;1
1877403;18418;12.0;1
1909486;23695;7.0;0
1689393;46708;9.0;1
3017453;4605;2.0;1
2544959;6221;9.0;1
2375870;27156;19.0;0
2297533;8277;4.0;1
640189;45066;11.0;0
2682045;17008;1.0;1
3222244;2091;4.0;0
173935;32747;1.0;1
3291075;24838;1.0;1
2076615;8076;29.0;0
49662;4920;1.0;1
2586382;24294;9.0;1
764836;24142;6.0;0
1258842;43227;1.0;0
2430986;9584;1.0;1
2552881;41131;2.0;1
1171123;5349;5.0;0
3344846;4933;15.0;0
3153961;43961;6.0;1
3043792;14183;8.0;0
1865917;20580;18.0;1
3357966;24385;1.0;1
65783;4605;15.0;0
398402;38777;10.0;1
1130888;45488;5.0;0
2649106;28790;2.0;1
2490886;13252;11.0;1
1197958;42445;2.0;0
2780565;38772;14.0;1
1654355;38693;1.0;1
3149959;18539;1.0;0
2937458;21070;7.0;1
2272351;44795;4.0;1
3300987;35383;19.0;1
3098230;25931;7.0;1
552096;3464;10.0;1
2261269;26604;32.0;0
2888535;17795;7.0;1
2298446;1158;3.0;1
233722;21903;1.0;1
3377423;21542;4.0;0
289967;19057;4.0;0
403103;17294;2.0;1
2461868;29987;2.0;0
1830182;31506;7.0;1
2481053;1700;5.0;0
1513953;39644;15.0;1
1741320;43509;10.0;0
868538;49667;6.0;1
55795;14727;8.0;0
1115;3648;3.0;1
623228;26369;5.0;0
1199646;12409;15.0;1
946801;24852;5.0;1
1929420;24964;9.0;1
1199894;43087;20.0;0
2579539;9839;7.0;0
1296489;42265;1.0;0
3353284;40332;4.0;1
3250864;32689;5.0;0
685563;41950;28.0;1
2810552;43504;6.0;1
1106852;31553;5.0;1
2730995;11710;4.0;1
2950805;19660;1.0;1
1523501;7704;13.0;0
300855;47059;10.0;1
622704;21890;4.0;0
2938928;24852;6.0;1
1744580;2979;3.0;1
2313633;881;3.0;1
3071486;30617;7.0;0
956973;29668;2.0;1
701942;4302;7.0;0
60901;33768;4.0;1
1112448;43772;10.0;0
3315306;33401;10.0;1
2635493;44632;5.0;1
2097658;3061;4.0;1
800187;19966;1.0;1
2732765;20682;2.0;1
1783222;40285;5.0;1
2793463;14536;5.0;0
319729;40711;11.0;1
1605527;44359;17.0;0
2431491;45437;9.0;0
2662703;22963;2.0;1
2801426;13984;3.0;1
1118368;20919;27.0;1
3212928;14168;4.0;0
868171;41787;7.0;1
3418562;44643;4.0;1
2510253;7139;1.0;1
2790576;3464;2.0;0
2120472;9197;22.0;0
2476854;3358;11.0;1
2783018;49325;6.0;1
2751453;31714;25.0;1
2154343;11710;8.0;1
359422;22220;20.0;1
2472199;35510;11.0;0
2386395;27344;8.0;1
975103;30391;10.0;1
1928695;20367;2.0;0
1431144;21903;1.0;1
947301;34358;11.0;1
1884625;21288;9.0;0
2564617;13646;21.0;1
1525678;33636;4.0;0
257613;6361;10.0;0
2939217;31477;13.0;0
45677;6104;1.0;1
2323413;46779;1.0;0
77896;30696;2.0;1
3033765;28278;10.0;0
1568042;47977;1.0;0
643968;49131;2.0;1
3080158;45007;3.0;1
2400644;16797;24.0;0
2053441;6077;6.0;1
1589042;32566;2.0;1
1765929;47209;2.0;1
354273;39812;18.0;0
1871563;45007;17.0;1
419519;12756;8.0;1
1277834;20082;10.0;1
1990236;890;9.0;0
3247703;37288;8.0;0
2027962;13176;11.0;1
2693040;26800;5.0;1
1411248;22035;3.0;1
2442349;25896;6.0;1
2813923;14277;32.0;1
1005136;19057;16.0;0
932467;11109;6.0;1
2236336;37131;2.0;1
2436254;40388;1.0;1
62298;6891;12.0;1
2952551;20114;15.0;1
325622;24964;6.0;1
1350253;40723;3.0;0
759355;46049;6.0;1
2375506;14429;14.0;1
588719;20842;1.0;1
2239735;42265;4.0;0
1912812;41427;23.0;0
3211865;15261;7.0;1
1409063;25032;9.0;1
1488024;24125;14.0;1
908194;29487;12.0;1
3413529;49265;23.0;0
1601874;38751;13.0;1
2276706;39475;11.0;0
2479946;3464;14.0;0
3109866;45223;4.0;0
1398338;18094;13.0;1
125933;9339;2.0;1
2468065;24260;2.0;1
175769;2664;17.0;0
1544549;26165;2.0;1
2389453;34969;13.0;1
2350672;2228;8.0;0
806916;4781;2.0;1
3169911;12980;3.0;0
3151523;34969;2.0;1
1959245;16174;12.0;0
1226341;28597;9.0;0
798726;5818;8.0;1
1711950;33731;5.0;0
496023;17863;3.0;1
3201655;30592;4.0;1
1480009;49310;11.0;0
948593;46979;7.0;0
1108199;17304;1.0;1
1213372;36144;5.0;1
1170908;16570;7.0;0
1728823;83;16.0;1
1756956;45004;1.0;0
1070051;4793;5.0;1
614460;31720;1.0;1
966779;33043;20.0;1
436426;4429;6.0;0
696629;46025;16.0;0
1539914;28985;23.0;0
3376192;15397;3.0;1
3356756;33000;12.0;0
1578219;7647;2.0;0
2907015;30291;16.0;0
359867;25854;2.0;1
2762535;28590;10.0;1
3040023;47209;10.0;1
1621817;20842;17.0;1
1238316;16965;1.0;1
1389673;1359;17.0;0
3106895;32717;13.0;0
1692486;44449;26.0;0
3106829;9339;5.0;1
516959;28296;19.0;0
74702;5025;14.0;0
2445091;21351;8.0;0
54612;37626;4.0;1
711112;47209;13.0;1
3369699;12535;1.0;0
1427381;24852;26.0;1
