order_id;product_id;add_to_cart_order;reordered
745360;40706;4.0;1
2735628;13535;5.0;0
3283049;33731;3.0;0
2726804;1377;6.0;0
1839053;12845;3.0;0
1846419;16759;4.0;0
1655252;38928;2.0;0
2661810;20818;18.0;1
2835468;46627;7.0;1
2948972;24852;5.0;1
1638713;24852;3.0;1
1922647;24852;2.0;1
3069926;33636;31.0;1
243926;12250;3.0;1
574814;16953;3.0;1
3233446;23234;2.0;1
1877305;8174;3.0;0
2279550;5097;4.0;0
150085;10912;4.0;0
243645;46676;1.0;1
1240401;13646;17.0;0
248937;24184;3.0;1
266975;28399;11.0;0
2101946;13176;3.0;1
2924516;1244;4.0;1
2396251;44948;30.0;1
1432842;22124;4.0;1
1123896;16696;10.0;1
3328448;31461;10.0;0
293139;24322;11.0;0
2311032;33232;4.0;0
1558677;6631;3.0;1
864856;2311;9.0;0
2270617;18352;8.0;1
628213;13841;5.0;1
3364869;32816;7.0;1
1227961;37524;4.0;1
1165071;23375;4.0;1
1720165;15294;10.0;0
1249588;20580;7.0;0
734169;8195;17.0;0
1691464;17794;8.0;1
453992;14678;9.0;0
1445150;27521;1.0;1
469834;40174;11.0;1
978578;32740;2.0;1
2708014;28199;11.0;1
609247;21288;1.0;1
2594795;21573;5.0;1
29445;12065;11.0;1
345629;6862;24.0;1
1731494;2732;16.0;1
2823256;24852;3.0;1
3315832;21927;8.0;1
3147890;5991;16.0;1
1427726;33198;4.0;1
344837;22825;5.0;0
1276801;27102;1.0;1
1559430;19660;5.0;1
1366419;28289;17.0;1
40741;8571;1.0;1
2007510;3896;10.0;1
1219520;27690;15.0;1
1529706;27845;12.0;1
1476235;30450;4.0;0
2820096;46147;23.0;1
2944220;13166;13.0;1
1720711;20113;2.0;0
1067216;38164;3.0;0
1487934;41065;6.0;1
1868587;44628;8.0;0
3202670;47209;6.0;1
2454281;10102;6.0;1
2741961;40310;30.0;0
3297655;651;4.0;1
606404;34050;1.0;1
2963301;40706;11.0;1
2480634;33791;2.0;1
3274354;47209;1.0;1
3282024;20383;25.0;1
2247987;13032;8.0;1
3203358;11408;20.0;1
729968;32689;2.0;1
302591;28432;2.0;0
427409;47058;5.0;1
1405135;22935;3.0;1
983577;4562;3.0;1
221593;11447;2.0;1
480330;48229;5.0;1
1799126;14917;7.0;0
2179791;21903;4.0;1
885057;24616;4.0;0
860723;4605;10.0;1
2737606;21009;5.0;1
2903798;27104;1.0;0
2063919;18232;7.0;0
3116185;47824;4.0;0
3419181;14467;1.0;0
631887;1215;9.0;0
2980129;42625;8.0;1
1418693;31927;5.0;0
3303620;31808;6.0;1
2915285;49683;6.0;0
683430;35336;1.0;1
1597423;23854;31.0;1
2773705;30489;20.0;1
2271560;42736;13.0;1
105942;32691;7.0;1
2350975;34422;2.0;0
2202371;18027;5.0;1
1104442;45066;2.0;1
1097347;30290;10.0;0
2697289;5513;23.0;0
3208777;21847;8.0;0
2123955;38400;3.0;0
1512456;32033;14.0;0
2833691;35321;7.0;0
1380139;3962;8.0;1
1659774;17706;6.0;1
346760;40334;1.0;0
511743;32864;6.0;1
1559392;38689;1.0;1
212695;41220;4.0;0
2142711;1463;2.0;1
1021563;24852;;0
3300294;24852;6.0;1
3156924;43014;11.0;0
448118;48679;14.0;1
2131273;32648;2.0;1
1624904;47626;11.0;1
2311436;2763;4.0;1
1761796;6104;8.0;1
926653;35221;3.0;1
3086180;38400;11.0;0
2271577;45774;2.0;0
1837356;45066;4.0;0
2973782;27093;20.0;0
1747937;17794;7.0;1
3310200;28842;4.0;0
1409736;29487;5.0;0
570837;13815;6.0;1
34516;45163;27.0;1
3336017;13819;7.0;0
1760945;33731;7.0;0
1860990;20680;4.0;1
2465634;29487;15.0;1
2795835;40939;2.0;1
1010154;41787;12.0;0
1449854;46413;2.0;0
1268371;16766;3.0;1
673618;37807;2.0;1
2947459;11784;12.0;1
2041113;38164;1.0;1
989086;2015;11.0;1
3371916;28993;20.0;0
2062981;8424;18.0;1
1814051;41488;3.0;1
1881837;47209;3.0;1
2377349;3999;3.0;1
2179398;21938;3.0;0
2462329;31869;6.0;0
18070;16981;5.0;0
2473498;40581;23.0;0
730663;45531;15.0;0
2019783;48697;10.0;1
1628415;28842;26.0;0
1447792;34262;2.0;1
548751;5031;17.0;0
153225;46064;9.0;1
571878;44703;8.0;1
66784;43352;4.0;1
1360639;10060;5.0;0
208339;260;4.0;0
2269674;45443;4.0;1
1796130;22736;4.0;0
481890;40568;1.0;1
2112076;28199;9.0;1
2740184;15621;15.0;0
2119371;45938;10.0;0
1006993;44422;15.0;1
1875466;21709;5.0;0
2114811;43037;1.0;1
2207748;47626;12.0;1
2151627;10761;3.0;1
1862753;23622;2.0;1
310786;13176;1.0;0
1283014;46166;4.0;0
2649359;14927;1.0;1
3404124;4957;4.0;1
486084;13733;10.0;1
2439468;1700;15.0;1
1735087;42768;1.0;1
674938;21288;8.0;0
1480826;6184;20.0;0
3267622;47144;13.0;1
1914667;12206;10.0;0
1800627;49235;1.0;1
548688;6825;7.0;0
2850170;39374;11.0;0
507421;47626;14.0;1
3048794;29195;1.0;1
2953724;27086;28.0;1
920116;30593;8.0;1
392084;24112;9.0;1
762885;24852;4.0;1
2012354;35535;9.0;1
2729761;42265;5.0;0
389491;210;30.0;0
2988411;47988;3.0;0
1919316;19678;3.0;1
725942;8952;6.0;0
622179;43076;3.0;1
1519694;43591;22.0;0
1826938;4137;8.0;1
3334628;22935;23.0;1
513686;16825;1.0;0
1178458;27959;4.0;0
467351;25941;12.0;0
3256756;3347;2.0;1
2867387;30352;10.0;1
966476;37215;5.0;0
1053483;32030;2.0;1
3083687;31506;4.0;1
2497576;44548;12.0;0
1119256;5488;8.0;1
3245522;34243;28.0;1
2535667;14197;4.0;0
993356;41950;7.0;1
1640789;38383;14.0;0
452809;5296;6.0;0
1159489;40604;3.0;0
3283324;17918;12.0;1
434162;46200;17.0;0
898133;31860;9.0;0
858433;21903;13.0;1
2392630;21386;1.0;1
605121;13176;10.0;0
2535733;25753;1.0;0
167716;24184;6.0;0
1027604;45757;6.0;0
646287;2295;8.0;0
3413021;18465;9.0;0
379218;5031;8.0;0
2552234;30233;18.0;0
658997;24799;9.0;0
2847355;18609;6.0;0
361770;32689;7.0;0
3249010;1907;5.0;0
2178423;7175;5.0;0
291146;30233;9.0;0
1354144;5612;2.0;1
1856686;3541;1.0;1
563658;24852;1.0;1
2571789;29993;11.0;1
3222315;10369;13.0;0
766749;37646;8.0;0
2590418;49683;15.0;1
15890;45453;16.0;1
798167;47743;30.0;0
2518973;35939;5.0;0
2275553;21288;3.0;1
1258379;40068;2.0;0
1085886;32747;1.0;0
692281;20919;1.0;0
2477385;24852;4.0;1
665317;4210;3.0;1
1274346;43643;1.0;1
330411;31889;5.0;1
2923379;38383;9.0;1
936071;9175;3.0;0
1470684;44245;5.0;0
1625934;32740;1.0;1
2876568;4920;2.0;1
2950216;32030;6.0;0
1102334;33232;6.0;0
714054;35140;16.0;1
1855240;3919;7.0;1
2641946;41950;14.0;0
2840096;41593;3.0;0
1032202;25767;41.0;0
2947775;16797;25.0;0
1579848;36157;22.0;0
472993;28842;2.0;1
2887080;30307;3.0;0
3340750;30489;15.0;1
1994654;41641;10.0;0
1378075;43743;2.0;0
1355829;36221;15.0;0
2805932;41684;12.0;1
3118831;29487;18.0;1
938249;21137;4.0;0
2716606;18673;6.0;0
1071834;13176;3.0;0
68896;11941;2.0;1
3303088;12336;7.0;1
498735;24830;6.0;1
980152;10305;8.0;1
2301655;38777;3.0;0
1170972;45066;7.0;1
3315426;21405;12.0;0
1582130;14858;15.0;0
1517804;33754;7.0;0
1131659;8490;6.0;1
2803848;43352;3.0;1
2391699;21137;3.0;1
2838340;23734;1.0;0
2685494;32982;7.0;0
1474794;24852;2.0;1
2710753;30233;1.0;1
2966627;33793;22.0;1
2679202;12159;14.0;1
2128114;17769;25.0;0
226799;22935;6.0;1
1741473;45066;7.0;1
2420012;22035;4.0;1
2870225;4957;16.0;1
222474;26348;19.0;1
521054;16797;4.0;1
2886389;7419;26.0;1
531859;8670;15.0;0
1566168;43961;8.0;1
3116940;48637;7.0;1
992815;32429;17.0;1
2727126;21019;6.0;1
1646050;44548;8.0;0
2194352;26209;8.0;1
3012847;28420;4.0;1
3033334;21938;3.0;0
1773247;22963;9.0;1
1369369;7736;19.0;0
1263205;19057;13.0;1
2455844;8193;4.0;1
3079654;28171;13.0;0
1752156;15370;3.0;0
1990016;5067;8.0;0
2005118;260;20.0;0
3268764;44766;11.0;0
503108;38400;6.0;1
1572724;38984;3.0;0
1324738;424;22.0;1
2970795;31717;24.0;1
2760168;49683;13.0;1
1572524;36591;13.0;0
1835268;23909;2.0;1
3196952;23363;1.0;1
2440280;35221;2.0;1
2364477;22242;5.0;1
1479214;1879;3.0;1
2666827;22451;10.0;1
650836;8518;15.0;1
1640153;16616;22.0;0
540629;22556;6.0;1
1143087;22825;1.0;0
1735511;9020;9.0;0
3133320;11773;5.0;1
138225;36002;14.0;1
2800466;24838;2.0;1
1222095;12872;13.0;1
3220174;21137;1.0;1
658304;43713;5.0;1
379817;46979;5.0;1
1546326;49235;3.0;1
2630663;24053;10.0;1
1059137;42768;7.0;1
3250763;28715;1.0;1
3321930;24830;7.0;0
281941;11512;2.0;1
1839747;44625;15.0;1
2971587;24125;26.0;1
3089362;39812;2.0;0
2257621;34234;2.0;1
1210705;24852;12.0;1
2718740;44486;17.0;1
169397;18171;8.0;1
838305;29669;6.0;1
1867511;25890;1.0;1
698228;8413;14.0;0
1751355;14678;3.0;0
1601553;45603;5.0;1
1502544;1940;1.0;1
1049831;43352;15.0;1
2174470;25223;9.0;0
184907;19604;2.0;1
2121004;1940;12.0;1
1979251;38629;28.0;0
961678;24964;6.0;1
983147;19706;2.0;1
1565315;40174;5.0;1
3320755;46474;10.0;0
2972527;17376;7.0;1
2781043;21393;4.0;0
869719;40454;11.0;1
3038937;6615;3.0;1
2997445;48821;9.0;0
2888557;41757;5.0;1
2993230;45633;10.0;0
653217;27737;9.0;1
1857978;22416;9.0;0
1624018;8727;11.0;1
3047657;17619;4.0;0
2074049;29805;8.0;0
210224;34154;4.0;1
1759089;33671;5.0;1
733176;41920;27.0;0
3151969;10669;20.0;0
2900314;1181;3.0;0
468602;21386;1.0;1
1520609;38141;7.0;1
1245981;5876;7.0;1
1015003;43504;10.0;1
3400005;47209;3.0;1
1447504;4799;10.0;1
1310502;11187;3.0;1
3088922;33504;11.0;0
2395177;28918;27.0;1
3232109;28204;9.0;1
2218003;26128;11.0;1
189427;48230;4.0;1
3399234;43908;1.0;0
3073003;19660;10.0;1
3301778;47626;8.0;1
3059340;46650;21.0;0
1922265;22825;27.0;1
1820967;27964;8.0;1
3142750;16797;3.0;1
293592;19750;2.0;0
1473059;45081;4.0;1
1494978;36117;5.0;1
2949770;10131;16.0;1
809846;37065;22.0;1
2270354;24964;9.0;0
1417019;22655;2.0;0
988901;7704;7.0;0
542011;24852;4.0;1
1654896;33198;6.0;0
2261441;21709;7.0;1
1508734;22210;2.0;1
633176;18811;14.0;0
1995635;31343;3.0;1
1101805;26346;4.0;1
194752;30489;11.0;1
1249553;45535;6.0;1
2195156;3473;1.0;1
505504;16647;10.0;0
1401122;7492;1.0;1
2682105;36696;12.0;0
3417148;42356;6.0;1
2654758;41950;16.0;1
1836671;19894;7.0;0
1597233;43076;6.0;0
3022019;44759;11.0;0
1896330;34497;5.0;1
2335867;24852;7.0;1
682839;42345;2.0;0
1363404;25197;25.0;0
3356497;31343;2.0;1
2658378;13595;2.0;0
3125856;19348;3.0;0
3170011;27171;22.0;1
112037;44910;8.0;0
1620768;43122;6.0;1
1113618;38293;15.0;1
2235742;34956;3.0;1
1067536;47626;5.0;0
3213546;40516;1.0;1
1701403;47144;4.0;1
2304917;18598;5.0;0
106829;35495;18.0;1
482401;5634;12.0;1
674881;28515;4.0;1
690657;47042;2.0;1
1864793;397;6.0;0
3222459;18867;11.0;1
904404;8239;18.0;1
1874389;22935;12.0;1
3232784;31215;7.0;1
2302495;22123;1.0;1
2983372;21077;4.0;1
3006635;2295;15.0;1
1780454;23322;11.0;1
3117167;49235;9.0;1
1132454;31662;28.0;0
3033888;21174;6.0;1
3321966;19398;18.0;0
3414524;33198;7.0;0
2353759;44560;3.0;0
2562089;40396;24.0;0
109403;32906;6.0;0
2688024;47209;9.0;0
1158958;5491;2.0;1
2607240;35123;4.0;1
1680931;1398;16.0;0
1781663;1540;8.0;1
2891699;21903;5.0;1
886729;7509;4.0;1
3079216;45570;1.0;0
681242;22218;5.0;1
565313;46962;1.0;0
3130390;32138;17.0;1
1617124;46906;6.0;1
1580556;42265;4.0;0
2175537;33007;16.0;1
1778776;49235;1.0;1
287198;4294;29.0;0
215150;4799;4.0;1
3356211;42736;15.0;0
2563813;17948;5.0;0
1215023;39285;1.0;1
3130128;22802;2.0;0
115519;9036;1.0;1
496768;37570;3.0;0
1467578;32943;9.0;0
3182868;22559;9.0;0
2251494;10017;2.0;1
2685896;49141;8.0;1
2128157;21189;9.0;1
2663834;48679;6.0;1
2018442;17025;2.0;0
992042;2726;4.0;1
1082004;26909;6.0;1
1933441;20107;12.0;0
1283157;22886;12.0;1
2397879;22417;22.0;0
1609642;18638;30.0;0
108292;35430;17.0;1
2789149;8006;3.0;1
3268965;12124;4.0;1
2257432;24852;2.0;1
579390;46979;10.0;0
1084549;49374;9.0;1
3015606;33515;13.0;0
2096713;885;1.0;1
2890956;8586;4.0;1
1830819;39812;10.0;0
1696755;17652;9.0;1
1054276;41920;1.0;0
277169;43394;4.0;1
1493437;5438;18.0;1
676059;17316;7.0;1
771098;35951;2.0;0
2587103;5077;11.0;1
2800951;14947;1.0;1
685831;19311;5.0;1
3357028;4799;4.0;1
1263506;37141;7.0;0
514928;42987;6.0;1
2118720;13097;4.0;1
757346;22959;1.0;1
3082995;46087;9.0;1
2768553;39121;2.0;1
274856;17164;5.0;0
2642356;27845;11.0;0
330972;46979;12.0;0
1520618;37687;7.0;1
552987;21938;28.0;1
1482971;5785;3.0;1
3330566;46906;22.0;1
495914;9137;3.0;1
219646;2882;4.0;1
3082752;48174;19.0;1
6071;10702;9.0;0
1414148;16797;3.0;0
3403570;4461;8.0;0
500931;24852;3.0;1
2255306;15860;21.0;1
1090765;5450;10.0;1
818557;41844;18.0;1
802913;47630;3.0;0
1183915;48186;6.0;1
1879054;47329;2.0;1
2567052;33827;2.0;1
712298;36070;7.0;1
1107322;27845;13.0;1
2335610;33198;7.0;1
3138120;42736;16.0;1
180817;46206;22.0;1
2828602;11837;3.0;0
1125459;21616;1.0;1
1464441;37029;2.0;1
3295156;15899;1.0;1
3200033;11182;1.0;1
1624138;11392;11.0;0
3389768;11432;3.0;1
385136;46350;24.0;0
2412708;15285;8.0;1
1864517;13176;4.0;1
1349261;23761;17.0;1
753902;43961;7.0;0
2551291;30764;3.0;1
2759572;42105;1.0;0
2601953;2452;7.0;0
898901;8555;2.0;1
2517953;23375;13.0;0
2380353;7175;1.0;0
1002153;38837;6.0;0
1119328;29327;4.0;0
556945;19449;4.0;1
884016;9366;6.0;0
1303403;43005;8.0;0
869669;1463;3.0;1
982274;3951;14.0;1
1073199;3896;6.0;1
3232834;30489;3.0;1
2293106;17341;25.0;1
2936244;21137;12.0;1
2934362;1940;14.0;0
191416;39658;1.0;1
2828200;46969;9.0;1
3060158;4645;27.0;1
2721972;13292;3.0;1
2505609;43029;2.0;1
889206;14211;10.0;1
1982333;47759;7.0;1
3097012;277;9.0;1
1023082;35951;4.0;0
477035;39877;7.0;1
1858923;26209;3.0;0
1978021;46802;8.0;1
2959717;20577;1.0;0
1751077;46688;3.0;0
2953707;40706;9.0;1
2108696;46332;4.0;0
3254435;44643;7.0;0
1350593;30340;10.0;0
244836;32689;3.0;0
2540508;35992;1.0;0
44030;699;6.0;1
929705;17206;20.0;1
1662746;17568;22.0;1
137959;13083;10.0;1
2150935;4952;8.0;1
1774072;8518;5.0;1
1616735;38827;20.0;1
2891961;2480;9.0;1
1336547;34243;11.0;0
1865954;27156;11.0;1
2540865;8424;27.0;1
847040;35951;3.0;0
1927377;26695;1.0;1
1762547;8723;25.0;0
2625498;48480;7.0;0
850119;48335;11.0;1
3323551;24852;4.0;0
2882095;4605;2.0;1
291788;15314;3.0;1
824222;26209;4.0;1
573097;546;16.0;0
225847;29894;12.0;1
1148384;2545;5.0;0
3235804;10312;2.0;1
751688;24852;8.0;1
2590066;24964;20.0;1
2204404;37011;5.0;0
438953;28985;2.0;0
1103016;29447;1.0;1
494353;17183;13.0;0
1769240;24852;1.0;1
2688435;16759;8.0;1
1336161;38593;24.0;0
1614469;39275;4.0;1
1077404;32433;2.0;1
2624422;20944;11.0;0
2383409;47209;7.0;1
1177812;22767;11.0;0
1199190;26348;11.0;1
363694;13802;9.0;1
2025685;31425;1.0;1
2605378;30113;5.0;0
2552116;6758;4.0;0
1632994;6095;2.0;0
3358657;34217;8.0;1
2344530;41950;6.0;0
3051780;20600;11.0;1
2241801;46616;13.0;0
526717;18487;26.0;0
2783247;31961;11.0;0
1895224;14553;1.0;1
481506;21951;28.0;0
1787537;40174;3.0;1
102075;6459;4.0;0
3024965;21405;7.0;1
2366274;274;15.0;0
2525612;5450;10.0;1
124993;28934;21.0;1
1133713;43442;1.0;1
431070;31602;16.0;0
2496104;9554;15.0;1
1117703;8204;5.0;0
34711;24852;9.0;1
396712;21938;5.0;1
1133999;29603;9.0;1
1991146;6873;4.0;0
511764;22474;2.0;0
1125926;6297;11.0;0
581551;23405;2.0;0
2047028;43768;6.0;1
12659;35547;4.0;1
1855296;27966;17.0;0
1509966;21573;2.0;1
3291634;37022;2.0;1
3148816;27683;15.0;0
447465;1393;21.0;1
524531;5612;15.0;0
2938582;31766;12.0;1
1791843;5876;8.0;0
1698046;48749;8.0;0
3140135;36406;19.0;1
1807128;22395;5.0;1
1246985;47977;1.0;0
3071867;3397;21.0;1
681364;23001;1.0;0
1063170;3179;6.0;0
2532745;47144;1.0;1
1689863;10749;8.0;1
2507102;43713;1.0;0
532302;790;9.0;0
3314959;9146;5.0;1
1118024;46064;1.0;1
1296865;28842;14.0;1
1192339;28934;13.0;1
598399;37646;7.0;1
3108139;4546;4.0;0
1873703;16797;3.0;0
215485;20904;17.0;1
1776566;42244;3.0;1
1407170;1076;7.0;0
1112794;34429;13.0;1
2312760;42423;4.0;0
1236674;40459;9.0;1
2706574;16797;7.0;1
2374117;32047;3.0;1
2625094;42342;7.0;1
671535;47996;6.0;1
644346;5535;2.0;0
250873;20114;10.0;0
2032626;2825;4.0;1
1030636;13176;8.0;1
1445325;42533;8.0;1
96986;47766;8.0;1
2094713;24852;1.0;1
866115;35914;6.0;0
2119954;4210;1.0;1
2490058;40469;3.0;1
3395647;37687;17.0;0
812937;31433;3.0;1
3294753;24024;4.0;1
1638433;21376;15.0;1
137941;13176;3.0;1
101687;33123;16.0;0
2363572;24037;29.0;0
87221;17313;24.0;1
2117550;5876;8.0;1
20344;36986;8.0;0
578378;27104;4.0;1
2516866;26315;15.0;1
2353018;30884;3.0;1
384714;4335;5.0;1
2091937;34496;16.0;1
1799060;35221;3.0;1
3114593;40709;3.0;1
715578;45007;3.0;1
2636422;35108;7.0;1
536332;16185;2.0;0
951036;48210;6.0;1
237758;30918;8.0;1
89295;33326;14.0;1
2312214;19660;2.0;1
919788;49235;10.0;0
1379265;21938;34.0;0
2378059;39059;7.0;1
2358333;14705;10.0;0
2302044;40009;5.0;1
3373039;33198;1.0;1
2884392;2120;1.0;1
2412411;45;3.0;0
233823;15100;13.0;0
555630;49520;2.0;0
26439;11520;1.0;1
766708;47209;2.0;1
1928260;23516;4.0;1
2446746;12384;3.0;1
2774815;18531;5.0;0
2347737;27086;11.0;1
3191654;21137;6.0;1
3261917;48370;6.0;1
1720363;19057;14.0;1
1465274;46802;24.0;0
149290;18078;5.0;1
2647010;43154;1.0;1
1489818;21572;5.0;1
1797908;26317;11.0;1
102466;26283;13.0;1
81808;21405;5.0;1
1966813;29615;6.0;1
3265322;5785;8.0;1
2991981;18339;26.0;1
414148;43295;2.0;0
65414;45066;6.0;1
2690700;34862;4.0;1
1186796;20754;9.0;0
811597;45066;11.0;1
363328;30227;1.0;0
3063931;36322;6.0;1
949687;8385;1.0;1
1185412;6342;25.0;1
2562006;2470;8.0;0
1751561;47626;6.0;1
3166546;16759;4.0;1
774830;27864;1.0;1
1791171;17251;14.0;1
45636;2797;2.0;1
14327;23795;3.0;0
558244;44632;2.0;0
2834239;4957;1.0;1
980236;22963;13.0;0
3354026;27845;4.0;1
845357;34224;5.0;1
2793447;35383;6.0;0
226350;11266;3.0;0
2566217;49175;12.0;0
902121;40706;12.0;1
307117;45;38.0;0
426580;47788;20.0;1
1367279;35798;1.0;0
325257;27156;10.0;0
1581827;11576;4.0;1
864577;24852;15.0;0
2946543;10957;5.0;0
2466206;49520;2.0;0
1458948;47890;8.0;1
635132;4289;2.0;1
891527;30720;7.0;0
24146;30710;9.0;0
2643682;6104;14.0;0
897848;12341;1.0;0
153296;34050;3.0;1
2449103;36746;12.0;1
1226401;23236;2.0;0
1579178;35732;1.0;0
1759656;5976;10.0;1
3303032;29941;8.0;1
2060252;32915;1.0;1
150509;26604;3.0;1
1537458;21405;1.0;1
2729244;21137;4.0;1
1497680;44632;3.0;1
124534;45948;2.0;1
659777;30551;1.0;1
2472043;16837;9.0;1
3301271;3805;7.0;1
2158165;41642;3.0;1
842386;17924;3.0;1
1599190;19057;4.0;0
747576;33166;11.0;0
1112281;41220;8.0;0
278183;31717;4.0;1
2542902;43352;1.0;1
3127735;45258;11.0;0
2347500;9327;14.0;0
2029786;14971;7.0;0
705198;6831;7.0;1
2783018;15107;1.0;0
2445621;14992;5.0;0
1715491;8414;18.0;1
929412;25256;4.0;0
1994182;39605;1.0;1
3164611;44014;3.0;1
2011830;13176;3.0;1
2596188;8103;7.0;1
2628183;42697;3.0;0
2041723;45066;20.0;1
1457949;24852;1.0;1
2782521;22757;20.0;0
2088409;27511;1.0;1
1818655;23347;2.0;0
525053;43772;4.0;0
1084266;9788;3.0;1
1871312;15424;1.0;1
2474835;48287;25.0;0
2690759;26187;3.0;0
3279854;20904;8.0;1
1404875;16751;12.0;0
3191736;1025;34.0;0
258376;6022;9.0;0
758616;44683;12.0;0
662405;436;15.0;1
2967659;5031;1.0;1
928685;31553;3.0;0
2791153;34530;13.0;0
985116;33787;11.0;1
2422984;41488;10.0;1
2155450;13176;3.0;1
1140711;26209;7.0;0
457687;30849;4.0;1
2255957;36766;5.0;0
3210123;21137;5.0;1
3099620;21903;7.0;1
115427;10603;15.0;0
3086241;13575;3.0;1
2052699;41065;10.0;1
1761393;15683;18.0;1
1052267;2722;1.0;1
1377845;20114;2.0;1
2675796;16960;1.0;0
1279692;43789;11.0;0
1718125;196;1.0;1
1495111;21681;5.0;0
1546042;34969;3.0;1
3321534;30064;3.0;0
778665;8744;1.0;1
691717;10070;3.0;1
3214011;9755;10.0;0
2097029;47209;1.0;1
1751306;12341;2.0;1
1516265;36550;1.0;1
2679202;25084;19.0;0
826556;17600;6.0;1
1138328;47612;9.0;1
2230656;11520;3.0;1
1820490;26679;19.0;0
1299700;7862;5.0;1
1424717;23565;9.0;0
452553;21903;10.0;1
1479478;22247;19.0;0
613234;38694;14.0;1
2410564;37354;1.0;1
2744057;28628;12.0;0
694012;47209;4.0;0
3172377;35431;10.0;1
3032262;13176;18.0;1
395798;24489;2.0;1
200262;32465;13.0;0
2212481;31717;7.0;1
1267362;24852;9.0;0
1113395;12020;6.0;0
621869;27104;12.0;0
333418;5944;2.0;0
48420;39275;7.0;1
829364;1158;6.0;1
104532;37687;1.0;1
709248;9666;14.0;1
1416568;14446;4.0;1
90498;18615;14.0;0
3405356;25544;4.0;0
1281326;46069;6.0;1
297188;27966;5.0;0
2651675;14678;19.0;0
1227539;47888;16.0;1
3064929;32727;19.0;1
2735474;21709;7.0;1
2881634;46979;2.0;0
1986510;30776;8.0;1
2908633;19448;2.0;1
586197;260;5.0;0
52882;21157;3.0;1
2161042;2825;2.0;1
1431199;26604;6.0;1
463898;23541;4.0;0
2894564;21019;6.0;0
11211;23029;2.0;1
3174272;36011;8.0;0
1651363;13646;3.0;1
293526;28842;6.0;0
